id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23182725,"1分鐘到北角地下鐵站,超大窗,小海景,獨立私人單位連浴室,全新裝修,豪華設計,舒適實用,有電梯｡",121029363,Kong,,Eastern,22.29005,114.19889,Entire home/apt,532,3,29,2019-06-28,1.78,2,329
23190539,Ocean View Studio Sanctuary Central Location,23509191,Julian,,Central & Western,22.28825,114.14928,Entire home/apt,821,1,20,2019-02-23,1.23,1,0
23190798,Loplus@Johnston Serviced Apts 320sf Wanchai 5%off,120049791,Paulus,,Wan Chai,22.27602,114.17242,Entire home/apt,900,30,0,,,9,173
23192299,Z2BRs ^BRIGHT & COZY^ near Mongkok,22102422,Bowie,,Yau Tsim Mong,22.31314,114.16826,Entire home/apt,602,1,36,2019-07-03,2.10,6,154
23192756,*High Life in Mid-Levels* Executive Suites Central,172449917,Patrick,,Central & Western,22.27461,114.16128,Entire home/apt,2519,2,16,2019-04-29,0.97,2,36
23194143,"MK Centre of Centre, Best for Group!! 2BR",1654196,Eleana,,Yau Tsim Mong,22.31688,114.17046,Entire home/apt,1001,4,33,2019-06-10,1.99,3,154
23195035,"Beautiful 1 bed, Star Street-Wan Chai",1967260,Orna,,Wan Chai,22.27631,114.16924,Entire home/apt,853,2,19,2019-06-15,1.12,1,0
23199890,2bedroom apartment On Hollywood Road near Central,28728507,Leona,,Central & Western,22.28431,114.14974,Entire home/apt,970,1,9,2019-04-21,0.53,2,365
23208094,Twin Room,170881415,Toronto,,Yau Tsim Mong,22.29663,114.1719,Private room,297,1,6,2018-11-15,0.35,11,138
23214565,Modern 1 bedroom flat in trendy Tai Kok Tsui,172652007,Sarah,,Yau Tsim Mong,22.32568,114.16199,Entire home/apt,696,3,1,2018-02-20,0.06,1,0
23215208,"511  3分钟深水埗地铁口,单房",99505769,Cc,,Sham Shui Po,22.33523,114.15641,Private room,203,30,7,2019-03-26,0.50,31,45
23226704,Bright & Spacious Flat with Terraces in SheungWan,108679616,Morgan,,Central & Western,22.28575,114.15036,Entire home/apt,892,2,2,2019-06-29,2,1,0
23231361,有窗舒適單人房!鄰近旺角站!Comfy Single Rm!Near Mong kok MTR!3,145989506,Anmy,,Yau Tsim Mong,22.31724,114.17263,Private room,250,1,26,2019-06-09,1.59,9,88
23236968,"A Beach and City holiday 陽光沙灘,夜生活等著你,来吧｡",1759518,Margaret  K.Y.,,Islands,22.21807,114.11949,Private room,501,3,2,2018-04-06,0.12,3,88
23238800,"*Bright, New, Business-Ready apartment in Soho*",172936020,Alexandre,,Central & Western,22.28506,114.14051,Entire home/apt,821,4,0,,,1,0
23238921,A piece of Paradise.,1759518,Margaret  K.Y.,,Islands,22.21832,114.11875,Private room,422,7,0,,,3,363
23241026,Newly renovated - Tin Hau Studio Flat,6067974,Wilson,,Wan Chai,22.28327,114.19167,Entire home/apt,798,30,1,2018-12-29,0.15,23,152
23241072,Luxury living and Victoria Harbour view in TST,23065799,Jocelyn,,Yau Tsim Mong,22.29899,114.18418,Private room,696,2,19,2019-05-04,1.12,2,129
23241538,Sydney Hostel Family room with private bathroom #2,140135429,Sydney,,Yau Tsim Mong,22.2968,114.17197,Private room,391,1,19,2019-06-07,1.23,5,0
23241988,Bright Room next to Kowloon Park/Jordan MTR,108214825,Ning & Thibault,,Yau Tsim Mong,22.30394,114.16886,Private room,383,3,66,2019-06-17,3.88,1,120
23245142,"Modern 1-Bed Flat, Great Location",110905402,Lucy,,Central & Western,22.28601,114.14319,Entire home/apt,1001,2,1,2018-04-01,0.06,1,0
23258431,Bright & Stylish  Best Location Soho / Sheung Wan,4863982,Angie,,Central & Western,22.28482,114.14965,Entire home/apt,1197,1,58,2019-07-07,3.44,6,331
23260085,1 BEDROOM HOME - 4 MINS to PRINCE EDWARD MTR,7374786,Good,,Yau Tsim Mong,22.32441,114.16637,Entire home/apt,821,4,4,2018-08-26,0.24,1,0
23261853,Incredible views. Incredible location.,173153631,Sarah,,Central & Western,22.28493,114.15151,Entire home/apt,1400,3,0,,,1,0
23262880,Nice Fmaily Flat in Mong Kok Monthly-A3,4650574,Jimmy,,Yau Tsim Mong,22.31908,114.17149,Entire home/apt,493,28,0,,,11,365
23265656,Cosy  flat in the heart of Sheung Wan,68684398,Maxime,,Central & Western,22.28538,114.14949,Private room,368,3,1,2018-07-12,0.08,1,0
23278090,"Bright Room and Rooftop, Soho, Central",15624993,Sebastian,,Central & Western,22.28358,114.15215,Private room,313,2,5,2019-05-21,0.61,3,0
23278436,Modern decorated cozy studio at WanChai MTR exit,154527379,Alyssa,,Wan Chai,22.27913,114.17555,Entire home/apt,696,2,4,2018-03-28,0.24,1,0
23280165,Bright and Airy Studio Apartment in Sheung Wan,22675514,May,,Central & Western,22.28649,114.15094,Entire home/apt,759,30,54,2019-06-17,3.40,1,13
23280366,Pizza House_Causeway Bay銅鑼灣 時代廣場_Hong Kong Island-,164603801,Pizza,,Wan Chai,22.27787,114.18051,Private room,688,1,0,,,1,0
23281027,Private COSY Suite 1 Min TST BEST LOCATION,172167131,Joey,,Yau Tsim Mong,22.29669,114.17284,Private room,1197,2,6,2019-04-07,1.17,5,90
23286576,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,38301422,Angie,,Central & Western,22.28623,114.14932,Shared room,782,2,5,2019-05-03,0.65,1,336
23309874,★★ Colorful Budget Studio ★★ Tsim Sha Tsui,122915370,Athenais,,Yau Tsim Mong,22.29744,114.17356,Entire home/apt,422,1,101,2019-07-07,6.13,1,163
23310328,★★ Cozy Economic Studio ★★ Tsim Sha Tsui,124671103,Jesselyn,,Yau Tsim Mong,22.29768,114.17203,Entire home/apt,422,1,92,2019-07-10,5.62,1,131
23310485,★★ Live in Serenity ★★ Tsim Sha Tsui,125633965,Manon,,Yau Tsim Mong,22.29763,114.17134,Entire home/apt,501,1,116,2019-07-08,7.00,1,330
23310708,★★ Memories Begin Here ★★ by Sandra,125252734,Sandra,,Yau Tsim Mong,22.29776,114.17277,Entire home/apt,501,1,101,2019-07-11,6.21,1,340
23310969,"Cosy Apartment, near to Jordan MTR",3776595,Yosi Home,,Yau Tsim Mong,22.30385,114.1718,Entire home/apt,1001,4,44,2019-05-22,2.59,8,85
23311194,❤•❤ Lovely Studio Apartment ❤•❤ TST/Jordan,119078944,Aileen,,Yau Tsim Mong,22.30532,114.17153,Entire home/apt,454,1,90,2019-07-12,5.44,1,146
23311376,★★ Economy Budget Studio ★★ Perfect to Save money,118960757,Lilly,,Yau Tsim Mong,22.30665,114.17141,Entire home/apt,422,1,117,2019-07-10,7.11,1,165
23311828,旺角 粉红粉红的一天《Romance of day 》连大露台,10088915,宅一起,,Kowloon City,22.31888,114.17526,Entire home/apt,900,1,14,2019-07-09,0.93,18,365
23313149,❤❤ Elegant Budget Studio ❤❤ by Maelys,118967674,Maelys,,Yau Tsim Mong,22.30682,114.17294,Entire home/apt,477,1,112,2019-07-10,6.89,1,163
23313300,★★ Lovely Budget Studio ★★ Jordan TST,119173079,Maya,,Yau Tsim Mong,22.3052,114.17234,Entire home/apt,477,1,119,2019-07-11,7.23,1,129
23313413,••❤•❤ Lovely Studio ❤•❤•• Tsim Sha Tsui,60182400,Alyssa,,Yau Tsim Mong,22.30285,114.17607,Entire home/apt,501,1,113,2019-07-11,6.83,1,164
23313539,˙·٠••❤ Colorful Studio ❤••٠·˙ Tsim Sha Tsui,60440050,Alina,,Yau Tsim Mong,22.30321,114.17495,Entire home/apt,501,1,100,2019-07-09,6.11,1,177
23313994,❤❤ Lovely Studio ❤❤ center of TST,102340239,Kasey,,Yau Tsim Mong,22.29897,114.1735,Entire home/apt,454,1,97,2019-07-04,5.94,1,155
23314136,Budget Stylish Studio in TST,81750825,Mathilda,,Yau Tsim Mong,22.30073,114.17439,Entire home/apt,477,1,103,2019-07-12,6.22,1,177
23314798,時代廣場和銅鑼灣地鐵站樓上 Above Causeway Bay MTR/Times Square,34789479,Stefanie,,Wan Chai,22.27576,114.18699,Entire home/apt,1400,1,69,2019-06-22,4.06,18,73
23315645,[Best Deal] Newly cosy studio. 2min to MTR,88492446,Nikky,,Eastern,22.29034,114.20014,Entire home/apt,430,3,47,2019-07-07,2.84,1,89
23317769,Bigger & CLEANER THAN hotel! 3 sec from cwb subway,173640953,Hoi Ching,,Wan Chai,22.27955,114.1763,Entire home/apt,900,1,68,2019-06-09,4.11,2,140
23317821,時代廣場和銅鑼灣地鐵站樓上 Above Causeway Bay MTR/Times Square,34789479,Stefanie,,Wan Chai,22.27509,114.18714,Entire home/apt,602,1,66,2019-06-18,3.89,18,79
23317959,旺角太子的私家空中花園,173637985,蘭芳姐,,Sham Shui Po,22.32758,114.1692,Entire home/apt,1682,1,1,2018-04-23,0.07,2,0
23318757,旺角太子的私人空中花園,173637985,蘭芳姐,,Sham Shui Po,22.32843,114.16848,Private room,595,1,0,,,2,0
23320381,"113 邻近香港馬場,2分鐘地鐵站,超私隱太空艙+共享空間",99505769,Cc,,Wan Chai,22.27769,114.17042,Private room,117,30,7,2018-06-19,0.41,31,46
23320907,"118 邻近香港馬場,2分鐘地鐵站,超私隱太空艙+共享空間",99505769,Cc,,Wan Chai,22.27636,114.17157,Private room,117,30,16,2018-08-31,0.97,31,0
23321223,時代廣場和銅鑼灣地鐵站樓上 Above Causeway Bay MTR/Times Square,34789479,Stefanie,,Wan Chai,22.27525,114.18818,Entire home/apt,602,1,65,2019-04-14,3.84,18,85
23322171,"117 港岛市区湾仔地铁站口,29天半价优惠",99505769,Cc,,Wan Chai,22.27753,114.17198,Private room,117,30,8,2019-01-31,0.52,31,90
23328547,愉景湾海景房(迪士尼､机场､亚博)(Disney､ airport､AsiaWorld-Expo ),173739892,Kent,,Islands,22.29484,114.02307,Private room,649,1,118,2019-07-10,7.11,2,71
23333512,"Near Central, chic lifestyle in Sheung Wan",28728507,Leona,,Central & Western,22.28168,114.15305,Private room,501,1,5,2019-04-17,0.31,2,365
23335037,Excellent WHOLE Apartment near Central & Soho,63796099,Constanza,,Central & Western,22.28352,114.15157,Entire home/apt,696,2,5,2018-05-01,0.32,1,0
23343488,Alpha Room,173890605,Eireen,,Sha Tin,22.38955,114.2016,Private room,297,1,17,2019-05-18,1.05,1,87
23344726,Celebrities Oasis in Tin Hau,45264772,Hans,,Wan Chai,22.28526,114.19276,Entire home/apt,1252,3,0,,,1,0
23353609,露營帳篷,23567892,Lok,,Islands,22.23539,113.95031,Entire home/apt,602,1,0,,,2,173
23359098,Designer Central BIG+NEW Full Maid Service,6643588,Beau,,Central & Western,22.27511,114.15659,Entire home/apt,1799,2,7,2018-11-15,0.43,1,0
23360877,3分鐘太子站90后LOVE•PLUS獨立房/近城市大學&理工大學/附近小區美食天堂購物商場公園配套齊,159904054,Lee,,Kowloon City,22.32638,114.18225,Private room,383,2,14,2019-06-28,0.85,4,1
23362379,商務標雙房,65326707,Jingwen,,Yau Tsim Mong,22.31787,114.16901,Private room,297,1,25,2019-06-13,1.51,16,90
23363115,100寸大投影 Marvel装饰 太子旺角步行5分钟和10分钟 干湿分离浴室 按摩器,47331777,Karen,,Yau Tsim Mong,22.32419,114.16477,Entire home/apt,587,1,72,2019-06-25,5.23,1,268
23363793,"Kowloon Mongkok 1812 Double Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31623,114.16856,Private room,297,2,10,2019-04-04,0.74,12,173
23366326,Private room (Cheung Chau island),95096107,Yana,,Central & Western,22.28723,114.1579,Private room,258,1,5,2018-03-31,0.30,3,0
23368213,07G 3 Bedrooms 2 Bathrooms Furnished Apartment,76545056,Rita,,Islands,22.2926,113.94881,Entire home/apt,986,27,0,,,19,362
23369397,25F 2 Bedrooms 1 Bathroom Apartment,76545056,Rita,,Islands,22.29271,113.94837,Entire home/apt,751,30,0,,,19,365
23369603,Bright & Spacious Apartment in the heart of HK,76896313,Scottie,,Wan Chai,22.27801,114.16972,Entire home/apt,782,2,1,2018-12-29,0.15,1,8
23370967,舒適家庭四人房間,65326707,Jingwen,,Yau Tsim Mong,22.31743,114.17075,Private room,602,1,13,2019-03-23,0.79,16,89
23378511,(808) Double Ensuite - 3 mins TST MTR,2950067,Charlie,,Yau Tsim Mong,22.30039,114.17429,Private room,352,1,18,2019-04-29,1.07,5,227
23378659,Twin Beds Ensuite- 3 mins TST MTR,2950067,Charlie,,Yau Tsim Mong,22.29975,114.17522,Private room,454,1,19,2019-06-24,1.14,5,258
23378788,Great Location & Value A  TST,11157441,Wai Yan Andrew,,Yau Tsim Mong,22.30195,114.17641,Private room,352,4,16,2019-06-12,0.97,2,200
23378806,Room in apartment in hip Sai Ying Pun Pool/Gym,152561874,Barry,,Central & Western,22.28572,114.14057,Private room,532,1,21,2019-07-03,1.93,2,48
23379390,"Stylish, spacious Harbour/Sea view apt. & Rooftop",107307644,Marc-Alexander,,Central & Western,22.28733,114.14913,Entire home/apt,892,2,34,2019-07-01,2.01,1,11
23379604,Airy double ensuite bedroom in leafy area w  pool,3941461,Nina,,Sai Kung,22.38951,114.27258,Private room,524,2,42,2019-06-09,2.57,1,54
23379775,Private Room- 1 Double Size Bed near HKU station,23259466,Chan Ho,,Central & Western,22.28617,114.13692,Private room,501,1,0,,,1,0
23381216,Warm & Tidy Apartment Studio for 1 or 2 person,173312530,Pan,,Yau Tsim Mong,22.32138,114.16486,Private room,798,1,42,2019-06-23,2.57,7,26
23386990,"超值新装套房,2分钟步行至铜锣湾地铁站~ Y06 C",9134372,Lucy,,Wan Chai,22.27707,114.18886,Entire home/apt,501,28,1,2018-04-21,0.07,17,107
23387234,【CARPE DIEM】88坪 艺术三房 罗湖区 靠近文锦渡口岸 直对大雾山 /新秀地铁站,172107315,乐乐木子,,North,22.54098,114.15469,Private room,595,1,0,,,1,0
23389064,Comfy beautiful HOME in the Central Mid-levels,8020247,Roni,,Central & Western,22.28087,114.15202,Entire home/apt,900,7,7,2019-01-12,0.44,1,0
23394209,No. 1 harbour view new apartment in city centre,23932436,Jiahui,,Wan Chai,22.28117,114.18136,Entire home/apt,1197,2,3,2018-10-04,0.19,1,0
23401181,福田口岸口物业,170928528,Cindy,,Yuen Long,22.515,114.07411,Shared room,336,2,0,,,1,365
23402450,Fantastic apartment close to public transport.,174500477,Darren,,Kowloon City,22.30063,114.18717,Entire home/apt,1166,3,4,2018-04-14,0.26,1,0
23405802,月租地鐵站350米獨立洗手間電梯公寓,59417855,Rose,,Sham Shui Po,22.33279,114.16407,Entire home/apt,282,5,22,2019-06-17,1.50,6,178
23420747,Tai Hang secret haven - Single Bed room available,25244670,Charlotte,,Wan Chai,22.27785,114.1912,Private room,391,1,8,2019-01-12,0.48,3,166
23438969,Cool startup New York Style Studio next to MTR,14161943,James,,Kwun Tong,22.30912,114.2251,Entire home/apt,415,2,40,2019-07-01,2.40,2,101
23439116,Spacious with amazing view on Hong Kong Bay !,80417854,Edward,,Central & Western,22.28852,114.14716,Private room,399,2,2,2018-05-29,0.13,2,0
23455665,"现代风studio,地铁铜锣湾站步行3分钟!Y27",117779016,Vinson,,Wan Chai,22.28277,114.18263,Private room,548,28,0,,,12,145
23458059,Apartment right next to Mongkok MTR@city centre,49676403,Mavis,,Yau Tsim Mong,22.3191,114.16954,Entire home/apt,376,60,12,2019-02-09,0.79,1,0
23458474,"Luxury Apartment w/Balcony, Pool & Gym",57105154,Tim,,Wan Chai,22.27913,114.19213,Entire home/apt,837,3,12,2019-01-04,0.77,1,2
23469241,Hotel Standard Entire Kowloon apt Pocket WiFi MTR,88863625,Florence,,Yau Tsim Mong,22.32164,114.16223,Entire home/apt,790,2,87,2019-07-09,5.32,5,164
23471052,"Quiet area, Wan Chai Centre, Near Tram station",4209137,Cherry,,Wan Chai,22.27793,114.17093,Entire home/apt,947,4,25,2019-05-10,1.58,6,82
23471710,Modern apt in Soho Central / quiet street,7278576,Christophe,,Central & Western,22.28372,114.15103,Entire home/apt,1048,1,2,2018-04-08,0.13,1,0
23472008,Designer studio on Mid-levels Escalator,107209797,Kelly,,Central & Western,22.27936,114.15274,Entire home/apt,1502,4,0,,,1,0
23476862,"Cosy, peaceful one-bed apartment.",7420117,Louise,,Central & Western,22.28562,114.15021,Entire home/apt,501,3,0,,,1,0
23487312,Seaview apartment with private rooftop,10209336,Cosmo,,Central & Western,22.28554,114.13652,Entire home/apt,422,1,5,2018-03-17,0.30,1,0
23490290,Bright spacious new bedroom in trendy Sai Ying Pun,49788911,Ana,,Central & Western,22.28312,114.14199,Private room,2003,1,11,2019-05-03,0.94,1,13
23492918,HK En-suite Living Room with 1 Br for rent 8900up,10428889,Theshanghai,,Yau Tsim Mong,22.31174,114.17015,Entire home/apt,289,28,1,2018-03-04,0.06,3,362
23493119,Zen 1 BR flat in Sai Ying Pun perfect for couples!,7913292,Ania,,Central & Western,22.28659,114.13792,Entire home/apt,853,3,3,2018-07-16,0.19,1,0
23494180,"Comfort, Affordable, Quiet, Private 1 Bed 1 Bath",175430583,Sky,,Kowloon City,22.31326,114.19035,Entire home/apt,297,2,43,2019-02-27,2.63,2,0
23497640,Oversized Corner Studio in Wan Chai,70402121,Michael,,Wan Chai,22.27745,114.17228,Entire home/apt,501,3,2,2018-04-06,0.12,1,0
23505369,"Spacious shared apt, large private room.",18726282,L,,Wan Chai,22.27348,114.16643,Private room,892,15,0,,,1,364
23508746,#Cozy apartment #1Min from Metro #Exquisite deco,175581976,Xinjiang,,Kwun Tong,22.32178,114.21216,Private room,250,1,0,,,1,0
23509750,"Next Escalator: Luxury Condo w Pool, Gym&Concierge",96500925,Jonas,,Central & Western,22.2811,114.15346,Entire home/apt,1987,3,10,2019-06-09,0.68,1,70
23510255,Bright and cozy double BR in perfect location,41680891,Fatma,,Wan Chai,22.27853,114.18276,Private room,297,5,0,,,3,0
23511838,Apartment atop of a major shopping mall&MTRstation,67743447,Jc,,Yuen Long,22.44477,114.03463,Entire home/apt,524,2,5,2019-04-20,0.31,4,54
23516866,Nice Fmaily Flat in Mong Kok Monthly-A1,4650574,Jimmy,,Yau Tsim Mong,22.31912,114.17328,Entire home/apt,540,28,0,,,11,365
23519016,Warm# 3 bedroom + 2 bathroom  7pp#Apt. near MTR,152939938,Morning,,Yau Tsim Mong,22.31474,114.17139,Entire home/apt,1479,1,10,2019-04-11,0.60,23,27
23522538,Causewaybay Private Studio / MTR / 1-2 Guest,125725695,Nancy,,Wan Chai,22.28049,114.1828,Entire home/apt,391,1,38,2019-06-08,2.33,6,182
23529728,Superb Studio in Tsim Sha Tsui,66419723,Carter,,Yau Tsim Mong,22.30033,114.1738,Entire home/apt,548,1,115,2019-07-12,6.94,1,141
23529931,Superb Apartment in Tsim Sha Tsui,66563505,Aaron,,Yau Tsim Mong,22.29805,114.17523,Entire home/apt,602,1,115,2019-07-11,6.94,1,321
23530339,High Class Budget Studio in TST,68010874,Caden,,Yau Tsim Mong,22.29812,114.17473,Entire home/apt,501,1,99,2019-07-09,6.02,1,254
23530703,✪Long Stay 40%off✪Spacious Artistic Double Rm Soho,23637521,Khrissie & Rafael,,Central & Western,22.28259,114.15198,Private room,853,10,19,2019-06-16,1.31,2,11
23530733,Nice Budget Studio in Tsim Sha Tsui,65825499,Peter,,Yau Tsim Mong,22.2984,114.17321,Entire home/apt,477,1,91,2019-07-07,5.52,1,256
23531374,★★ SIGNATURE STUDIO ★★ Tsim Sha Tsui,49844407,Dani,,Yau Tsim Mong,22.29897,114.17507,Entire home/apt,548,1,113,2019-06-30,6.83,1,331
23531799,★★ PREMIER STUDIO ★★ Tsim Sha Tsui,49839894,Tom,,Yau Tsim Mong,22.29722,114.17319,Entire home/apt,548,1,129,2019-07-11,7.88,1,314
23532889,★★ DELUXE STUDIO ★★ Tsim Sha Tsui,133621796,Andrew,,Yau Tsim Mong,22.29872,114.17479,Entire home/apt,548,1,109,2019-07-03,6.78,1,343
23533330,★★ PREMIUM STUDIO ★★ Tsim Sha Tsui,133624849,Brian,,Yau Tsim Mong,22.2973,114.17483,Entire home/apt,548,1,119,2019-07-09,7.32,1,168
23533913,"Master bedroom,Cable car,Expo,Airport,Disney Land",160943996,Asha,,Islands,22.29235,113.95008,Private room,540,1,57,2019-07-07,3.95,3,69
23535773,銅鑼灣Causeway Bay Sogo 2BRs Cozy House fit 8-10pp,175816418,Joyce,,Wan Chai,22.28229,114.18253,Entire home/apt,1698,1,12,2019-05-03,0.78,2,10
23536412,無敵海景煙花房2分鐘銅鑼灣地鐵7-9pp,175816418,Joyce,,Wan Chai,22.28222,114.18472,Entire home/apt,1979,1,11,2019-04-29,0.70,2,62
23540712,Homestay Private room 獨立房,64902979,Winky The Husky,,Islands,22.21603,114.02807,Private room,149,1,18,2019-05-03,1.19,9,335
23547110,Room in Hong Kong's best location!,106785594,Jasper,,Central & Western,22.28372,114.15041,Private room,493,4,0,,,1,0
23548458,"SPACIOUS 1 BDR IN CENTRAL, MID-LEVEL'S, SOHO",107533097,Kavi,,Central & Western,22.27988,114.15197,Private room,430,3,3,2018-11-19,0.19,1,8
23550998,Cozy 1BR in heart of Hong Kong,71738512,Amelia,,Central & Western,22.28631,114.14024,Entire home/apt,853,3,5,2019-03-11,0.51,1,199
23554664,豪华一房一厅&五星级酒店公寓&福田口岸皇岗口岸&会展中心商务旅游首选,122307453,章玲,,Yuen Long,22.51164,114.06271,Entire home/apt,579,1,3,2019-03-30,0.58,4,120
23565520,Seaview Deluxe Suite Olympic MTR奥运站 近旺角 高铁站 九龍站,134183159,James,,Yau Tsim Mong,22.32173,114.15962,Entire home/apt,540,28,15,2019-05-17,0.91,6,319
23567450,Refuge near the heart of Kowloon,48465313,Peter,,Kowloon City,22.31134,114.18586,Entire home/apt,900,10,0,,,1,0
23568176,"1 min MTR, nice sunshine(205)",176140845,Gain,,Yau Tsim Mong,22.32116,114.1705,Entire home/apt,563,1,20,2019-06-08,1.25,4,89
23571057,"Budget Cozy studio,5分鐘到九龍高鐵站,2分鐘到佐敦地鐵站,1分鐘到廟街夜市",168548405,Anjil,,Yau Tsim Mong,22.30515,114.16771,Private room,399,1,99,2019-06-24,6.02,8,30
23574380,"1 min MTR, nice sunshine(203)",176140845,Gain,,Yau Tsim Mong,22.32129,114.17191,Entire home/apt,563,1,13,2019-03-12,0.80,4,90
23575095,"HKU, Full Seaview
For group 6-14people",50167855,M,,Central & Western,22.28442,114.13493,Private room,3669,2,25,2019-05-03,1.56,1,90
23575550,Private room in 2-bedroom - convenient location,3529505,Iris,,Eastern,22.28808,114.19162,Private room,399,2,4,2019-05-04,1.01,1,0
23575809,50% Off: 380 sqft Modernly Designed Studio #3,143485958,Amy,,Wan Chai,22.27679,114.19045,Private room,2003,1,1,2018-03-22,0.06,2,0
23576248,50% Off: 380 sqft Modernly Designed Studio #4,143485958,Amy,,Wan Chai,22.27697,114.19202,Private room,2003,1,0,,,2,0
23583279,5 mins to DB Pier! Private high balcony for groups,176286825,Jun,,Islands,22.29474,114.01913,Entire home/apt,1197,7,1,2018-04-06,0.06,1,0
23585355,伊甸园  ~《Garden of Ede》,10088915,宅一起,,Sha Tin,22.38104,114.18369,Entire home/apt,798,1,1,2018-03-27,0.06,18,315
23585831,**OPENING SALE** 5mins to Causeway Bay,104901473,Shirley,,Wan Chai,22.26997,114.18523,Entire home/apt,422,5,17,2019-05-07,1.14,2,88
23585978,能凑合一天,25123127,Sun,,Kowloon City,22.3167,114.18982,Shared room,1017,1,1,2018-03-05,0.06,1,0
23589315,#4 旺角购物中心/出游之首选/交通便捷/适合穷游一族/扫货达人/双人房/交通極方便,13299856,Kanga,,Yau Tsim Mong,22.32229,114.17155,Private room,352,1,42,2019-06-14,2.64,6,318
23590017,香港苏智公寓式酒店,108132252,女士,,Central & Western,22.28344,114.15287,Entire home/apt,1299,1,2,2018-08-24,0.13,1,0
23593765,皇后大道東欣景閣,53714446,Queenie,,Wan Chai,22.27509,114.17349,Entire home/apt,696,1,0,,,3,0
23593971,銅鑼灣連道,53714446,Queenie,,Wan Chai,22.27473,114.18596,Entire home/apt,1197,1,0,,,3,0
23598733,#1 旺角火車站/安全干净/24小时大廈保安/交通方便/獨立厠所/旺角新世紀廣場附近,13299856,Kanga,,Yau Tsim Mong,22.32188,114.17009,Private room,352,1,61,2019-04-30,3.80,6,324
23599230,Single room in mid-levels near Soho,76263915,Jess,,Central & Western,22.28352,114.14768,Private room,352,1,15,2019-05-26,0.92,21,348
23600102,Newly Refurbished 2BR Cosy Modern City Center,116825097,E.W.,,Yau Tsim Mong,22.29985,114.17508,Entire home/apt,1001,1,64,2019-06-22,3.95,2,118
